input_index,final_label,decision_source,hybrid_confidence,agreement,conflict,requires_human_review,review_reason,rule_prediction,rule_active_votes,ml_prediction,ml_top_probability
1200,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1201,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1202,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
1203,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1204,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1205,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1206,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1207,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1208,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1209,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1210,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1211,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1212,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1213,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1214,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
1215,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1216,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9988
1217,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,3,industrial_fire,0.9975
1218,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9909
1219,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,3,industrial_fire,0.9992
1220,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
1221,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9622
1222,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.931
1223,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1224,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1225,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1226,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
1227,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1228,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1229,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1230,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1231,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1232,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1233,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1234,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1235,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1236,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1237,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1238,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1239,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1240,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1241,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1242,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1243,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1244,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1245,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1246,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1247,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1248,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1249,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1250,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9973
1251,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1252,industrial_process_heat,hybrid_agreement,0.9207,True,False,False,,industrial_process_heat,1,industrial_process_heat,0.8807
1253,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,1,industrial_fire,0.9997
1254,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9989
1255,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1256,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1257,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1258,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1259,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1260,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1261,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1262,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1263,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1264,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1265,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,1,industrial_fire,0.9995
1266,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1267,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
